발생원인_기타,피해면적_합계,화재시간,latitude ,longitude,기온,풍속,습도,강수량,임목존재코드,임종코드,임상코드,수종그룹코드,ta,ws,hm,pa,pv,td,ts,dc10Tca,dc10LmcsCa,시도,시군구,읍면동리,피해금액
190,0.009950330853168,1.0,37.064163888888885,127.95494166666668,5.9,5.4,49.0,0.0,1.0,1.0,1.0,14.0,13.8,1.3,17.0,1016.3,2.7,-10.8,19.5,1.0,0.0,전북,완주,운주,4082193
995,0.1823215567939546,1.0,36.43362222222222,128.75805833333334,5.8,8.6,47.0,0.0,1.0,2.0,2.0,30.0,13.2,1.5,15.0,1016.4,2.3,-12.9,26.8,4.0,0.0,경남,양산,상북,14167634
574,0.0953101798043248,2.0,36.17017222222222,127.78181111111113,5.7,6.8,44.0,0.0,1.0,1.0,1.0,14.0,13.1,1.2,17.0,1016.7,2.6,-11.4,17.8,2.0,0.0,경북,청송,진보,9076598
574,0.0953101798043248,2.0,36.17017222222222,127.78181111111113,5.7,6.8,44.0,0.0,1.0,1.0,1.0,14.0,11.1,2.3,22.0,1010.1,2.9,-9.8,12.2,2.8704119850187264,1.2687422166874225,경기,화성,매송,9076598
686,0.4054651081081644,2.0,37.14438611111111,126.88472222222222,6.4,11.5,50.0,0.0,1.0,2.0,2.0,32.0,13.1,1.2,17.0,1016.7,2.6,-11.4,17.8,2.0,0.0,경남,산청,생초,31223763
686,0.4054651081081644,2.0,37.14438611111111,126.88472222222222,6.4,11.5,50.0,0.0,1.0,2.0,2.0,32.0,11.1,2.3,22.0,1010.1,2.9,-9.8,12.2,2.8704119850187264,1.2687422166874225,인천,강화,내가,31223763
902,0.009950330853168,1.0,35.050644444444444,127.72673055555556,6.9,10.4,33.0,0.0,2.0,0.0,0.0,81.0,12.6,2.3,17.0,1017.6,2.5,-11.8,25.5,2.0,0.0,경기,가평,상,4082193
573,0.0295588022415443,1.0,37.808616666666666,127.29528333333332,5.2,8.6,59.0,0.0,1.0,2.0,1.0,11.0,7.5,4.4,25.0,931.4,2.6,-11.3,6.3,2.8704119850187264,1.2687422166874225,충남,부여,내산,5229485
412,0.0295588022415443,1.0,36.942477777777775,126.73863055555556,5.9,13.3,60.0,0.0,2.0,0.0,0.0,82.0,12.1,1.1,20.0,1017.3,2.8,-10.2,16.5,3.0,0.0,경북,안동,도산,5229485
904,0.1823215567939546,2.0,36.237858333333335,127.68851388888888,5.7,6.8,44.0,0.0,1.0,2.0,2.0,31.0,13.1,1.2,17.0,1016.7,2.6,-11.4,17.8,2.0,0.0,전남,구례,토지,14167634
573,0.5423242908253616,2.0,37.87560555555556,127.04554166666668,5.2,8.6,59.0,0.0,1.0,1.0,2.0,39.0,6.4,0.9,34.0,1011.0,3.3,-8.3,2.6,2.8704119850187264,1.2687422166874225,부산,해운대,석대,39231394
904,0.0198026272961797,1.0,36.90415555555556,127.40787222222222,6.3,5.8,46.0,0.0,1.0,2.0,2.0,34.0,2.3,1.1,50.0,1017.8,3.6,-7.0,4.6,1.0,0.0,대구,북,노곡,4658651
371,0.1222176327242492,2.0,37.46149444444445,126.66489166666668,5.4,19.1,53.0,0.0,1.0,2.0,3.0,77.0,12.2,2.6,14.0,1011.1,2.0,-14.5,13.8,0.0,0.0,경남,함양,수동,10650953
767,0.4054651081081644,4.0,36.504783333333336,126.74034444444445,4.4,14.0,50.0,0.0,1.0,2.0,2.0,32.0,11.5,2.8,18.0,1011.1,2.4,-12.0,16.5,0.0,0.0,대전,동,마산,31223763
393,0.4054651081081644,2.0,36.62367777777778,129.11695,4.9,24.1,49.0,0.0,1.0,2.0,2.0,30.0,10.9,5.6,15.0,1011.9,2.0,-14.7,25.6,0.0,0.0,경남,거제,일운,31223763
573,0.0295588022415443,1.0,35.62841111111111,128.8302527777778,4.2,15.8,61.0,0.0,1.0,1.0,1.0,14.0,11.2,3.1,16.0,1007.5,2.1,-13.7,22.1,0.0,0.0,경남,밀양,무안,5229485
215,0.262364264467491,4.0,37.21860555555556,126.74449166666666,4.9,16.2,46.0,0.0,1.0,1.0,1.0,14.0,11.3,2.8,19.0,1005.4,2.5,-11.5,13.0,2.8704119850187264,1.2687422166874225,경북,구미,해평,18850933
903,0.0953101798043248,1.0,37.21092777777778,129.05818055555557,0.1,16.6,50.0,0.0,1.0,2.0,1.0,11.0,2.6,3.9,28.0,926.0,2.1,-14.1,7.2,2.8704119850187264,1.2687422166874225,경북,영덕,지품,9076598
907,0.009950330853168,0.0,36.99856944444444,126.56658333333333,5.3,18.7,48.0,0.0,1.0,2.0,3.0,77.0,9.1,2.5,22.0,1012.9,2.5,-11.5,15.8,0.0,0.0,부산,금정,두구,4082193
907,0.009950330853168,0.0,36.99856944444444,126.56658333333333,5.3,18.7,48.0,0.0,1.0,2.0,3.0,77.0,8.7,3.1,22.0,1014.5,2.5,-11.8,11.6,2.8704119850187264,1.2687422166874225,경남,함양,병곡,4082193
378,0.0953101798043248,2.0,37.54063055555555,127.36537222222222,2.8,16.9,50.0,0.0,1.0,2.0,1.0,11.0,9.1,2.5,22.0,1012.9,2.5,-11.5,15.8,0.0,0.0,경북,경주,강동,9076598
378,0.0953101798043248,2.0,37.54063055555555,127.36537222222222,2.8,16.9,50.0,0.0,1.0,2.0,1.0,11.0,8.7,3.1,22.0,1014.5,2.5,-11.8,11.6,2.8704119850187264,1.2687422166874225,대구,수성,만촌,9076598
233,0.1484200051182732,2.0,37.61047222222222,126.490375,3.4,19.8,55.0,0.0,2.0,0.0,0.0,82.0,7.8,2.5,37.0,1012.2,3.9,-6.0,13.0,0.0,0.0,경북,칠곡,지천,12184054
767,0.009950330853168,1.0,37.892577777777774,127.78281666666666,1.6,18.7,55.0,0.0,1.0,1.0,1.0,11.0,5.9,0.8,30.0,1010.8,2.8,-10.3,6.9,2.8704119850187264,1.2687422166874225,전남,화순,도암,4082193
767,0.0953101798043248,2.0,37.76399166666667,127.06611388888888,3.4,17.6,50.0,0.0,1.0,2.0,2.0,34.0,7.6,1.7,27.0,1006.8,2.8,-10.2,5.5,2.8704119850187264,1.2687422166874225,경남,의령,부림,9076598
715,0.048790164169432,1.0,37.72955833333334,127.42266111111113,2.8,16.9,50.0,0.0,1.0,2.0,2.0,32.0,-0.8,4.1,44.0,925.9,2.5,-11.5,0.2,2.8704119850187264,1.2687422166874225,경남,진주,대평,6354712
36,0.009950330853168,1.0,37.215575,126.896725,3.2,29.5,54.0,0.0,2.0,0.0,0.0,82.0,7.4,5.7,44.0,997.4,4.5,-4.0,4.0,2.8704119850187264,1.2687422166874225,경북,안동,도산,4082193
936,0.048790164169432,1.0,36.885525,128.6897638888889,1.3,31.0,62.0,0.0,1.0,2.0,2.0,30.0,6.3,4.9,32.0,995.6,3.0,-9.2,16.3,0.0,0.0,경남,함양,백전,6354712
767,5.083947711785188,36.0,37.59841388888889,129.05311111111112,3.5,30.7,47.0,0.0,1.0,2.0,2.0,34.0,13.747929869032532,2.8929839391377854,36.94338825517533,1000.5656738487536,6.483903675538657,-2.145099281791297,20.881297548605243,2.8704119850187264,1.2687422166874225,경남,밀양,청도,364961780
928,0.1484200051182732,3.0,37.215575,126.896725,0.5,24.5,52.0,0.7,1.0,2.0,2.0,33.0,3.7,5.4,28.0,1000.9,2.2,-13.1,5.4,2.8704119850187264,1.2687422166874225,전남,고흥,금산,12184054
909,0.0198026272961797,2.0,37.064163888888885,127.95494166666668,-2.1,27.0,43.0,0.4,1.0,2.0,1.0,11.0,1.1,4.3,27.0,1008.3,1.8,-15.8,9.4,0.0,0.0,울산,남,선암,4658651
715,0.6931471805599453,5.0,35.28379722222222,126.78016944444444,2.6,34.3,57.0,0.0,1.0,2.0,3.0,77.0,5.6,5.2,23.0,1008.5,2.1,-13.9,14.7,0.0,0.0,경남,거창,마리,52056041
715,0.048790164169432,1.0,35.65381388888889,128.44110555555557,2.5,23.5,55.0,0.0,1.0,2.0,2.0,32.0,7.4,6.3,13.0,1005.8,1.3,-19.3,16.2,0.0,0.0,경남,거제,수월,6354712
1021,0.1823215567939546,3.0,35.12103333333334,127.45259444444444,2.3,26.6,57.0,0.0,1.0,2.0,2.0,34.0,5.4,2.9,21.0,1007.6,1.9,-15.2,18.1,0.0,0.0,강원,강릉,구정,14167634
439,0.1397619423751587,2.0,35.65381388888889,128.44110555555557,6.5,8.3,53.0,0.0,1.0,1.0,2.0,39.0,13.6,2.0,19.0,1006.9,3.0,-9.6,20.8,7.0,0.0,경기,양평,청운,11677471
215,0.0295588022415443,1.0,36.43103055555555,127.0992111111111,4.4,6.5,59.0,0.0,1.0,2.0,1.0,11.0,12.2,1.7,21.0,1009.6,3.0,-9.5,8.6,0.0,0.0,경기,포천,신북,5229485
371,0.0953101798043248,2.0,37.084125,127.38496666666668,4.0,4.0,60.0,0.0,1.0,1.0,1.0,15.0,12.0,2.2,32.0,1003.8,4.5,-4.2,12.8,2.8704119850187264,1.2687422166874225,강원,양양,서,9076598
233,1.0986122886681096,2.0,36.95530555555556,128.63254444444445,3.3,6.8,54.0,0.0,1.0,2.0,2.0,34.0,13.9,1.8,15.0,999.2,2.4,-12.3,22.2,0.0,0.0,경기,연천,신서,79779805
371,0.1133286853070031,1.0,36.36286388888889,127.30989444444444,4.4,7.2,56.0,0.0,1.0,2.0,2.0,30.0,7.6,2.4,60.0,1011.0,6.2,0.3,15.1,1.0,1.0,경기,군포,속달,10130861
1013,0.009950330853168,3.0,37.69593333333333,127.69703333333334,0.5,13.3,60.0,0.0,0.0,0.0,0.0,91.0,4.6,0.7,70.0,1010.0,5.9,-0.4,-0.1,2.8704119850187264,1.2687422166874225,강원,양양,현북,4082193
715,0.0953101798043248,2.0,37.69822222222222,127.46781388888888,2.0,15.5,57.0,0.0,1.0,2.0,3.0,77.0,3.5,6.2,41.0,925.0,3.2,-8.5,0.0,2.8704119850187264,1.2687422166874225,강원,강릉,사천,9076598
715,0.1823215567939546,1.0,34.78106944444444,127.01939166666666,5.2,20.9,50.0,0.0,2.0,0.0,0.0,82.0,12.0,1.8,29.0,1010.1,4.1,-5.5,19.7,7.0,0.0,경북,영양,청기,14167634
514,0.009950330853168,1.0,36.74908055555556,127.58240555555555,5.2,9.7,61.0,1.6,2.0,0.0,0.0,82.0,10.8,1.4,29.0,1007.1,3.8,-6.5,11.7,9.0,9.0,강원,춘천,서,4082193
969,0.5877866649021191,2.0,36.603125,128.71970277777777,3.3,12.6,72.0,0.0,1.0,2.0,2.0,30.0,9.9,3.3,29.0,1007.3,3.5,-7.3,18.2,0.0,0.0,경기,용인,처인,41891397
573,0.0953101798043248,1.0,37.443377777777776,127.950075,3.5,9.7,58.0,0.0,2.0,0.0,0.0,81.0,5.7,4.0,35.0,931.5,3.2,-8.6,5.2,2.8704119850187264,1.2687422166874225,부산,북,화명,9076598
573,0.1823215567939546,1.0,37.82164722222223,128.10269444444444,1.2,10.8,55.0,0.0,2.0,0.0,0.0,82.0,0.4,0.3,60.0,1018.2,3.8,-6.4,-0.1,2.8704119850187264,1.2687422166874225,경기,고양,덕양,14167634
534,0.0198026272961797,1.0,37.50158055555556,126.69226666666668,4.3,10.1,56.0,0.0,1.0,2.0,3.0,77.0,10.3,1.4,21.0,1013.2,2.6,-11.1,10.0,2.8704119850187264,1.2687422166874225,경북,영덕,영덕,4658651
642,0.009950330853168,2.0,37.42829166666667,126.8886138888889,2.4,20.9,63.0,0.0,1.0,2.0,1.0,11.0,13.747929869032532,2.8929839391377854,36.94338825517533,1000.5656738487536,6.483903675538657,-2.145099281791297,20.881297548605243,2.8704119850187264,1.2687422166874225,경기,화성,송산,4082193
492,0.0953101798043248,2.0,35.735572222222224,126.73165555555556,4.0,12.6,60.0,0.0,2.0,0.0,0.0,81.0,5.6,1.2,41.0,1016.6,3.7,-6.6,9.4,1.0,1.0,경기,안성,보개,9076598
767,0.009950330853168,0.0,37.738527777777776,128.98821388888888,3.3,13.3,71.0,5.3,2.0,0.0,0.0,81.0,-0.8,1.7,55.0,928.9,3.2,-8.7,-0.4,2.8704119850187264,1.2687422166874225,인천,옹진,북도,4082193
767,0.0953101798043248,3.0,35.52175277777778,129.327075,2.7,16.9,59.0,0.0,1.0,2.0,2.0,34.0,4.6,1.5,31.0,1021.1,2.6,-11.1,2.9,2.8704119850187264,1.2687422166874225,전남,함평,나산,9076598
1027,0.0392207131532812,1.0,36.27750277777778,126.924675,0.4,8.3,46.0,0.0,1.0,2.0,3.0,77.0,5.1,1.1,25.0,1022.3,2.2,-13.3,14.8,5.0,0.0,경북,고령,대가야,5794803
305,0.0295588022415443,1.0,37.738527777777776,128.98821388888888,1.3,15.8,51.0,0.0,2.0,0.0,0.0,82.0,-2.8,2.7,50.0,936.7,2.5,-11.7,0.1,2.8704119850187264,1.2687422166874225,충북,음성,원남,5229485
715,0.1397619423751587,4.0,34.96516666666667,128.6635527777778,6.3,34.8,52.0,0.4,1.0,2.0,3.0,77.0,12.6,11.3,70.0,1001.7,10.2,7.2,11.1,2.8704119850187264,9.0,경기,포천,내촌,11677471
715,0.0953101798043248,1.0,35.37466111111111,129.31579166666668,4.3,32.3,51.0,2.1,1.0,2.0,2.0,33.0,10.9,5.0,23.0,1003.8,3.0,-9.4,12.5,3.0,3.0,충북,청주,흥덕,9076598
591,0.1823215567939546,1.0,36.22172777777778,128.5752138888889,1.0,11.2,54.0,3.3,2.0,0.0,0.0,82.0,10.8,1.5,15.0,1007.9,1.9,-14.8,17.6,3.0,3.0,경기,과천,과천,14167634
233,0.0295588022415443,1.0,34.6551,126.76663611111113,6.0,30.0,56.0,1.3,1.0,2.0,2.0,34.0,4.4,1.0,39.0,1012.7,3.3,-8.3,7.5,0.0,0.0,경기,과천,과천,5229485
767,0.0676586484738148,2.0,35.19430277777777,129.14489444444445,3.7,26.7,41.0,0.0,1.0,1.0,2.0,31.0,4.7,3.8,17.0,1013.4,1.5,-18.3,4.3,0.0,0.0,강원,강릉,주문진,7458707
588,0.0582689081239757,1.0,37.54063055555555,127.397675,-2.7,24.1,41.0,0.0,1.0,2.0,2.0,34.0,1.0,4.3,26.0,1019.4,1.7,-16.4,1.2,2.8704119850187264,1.2687422166874225,강원,횡성,횡성,6909313
767,0.4054651081081644,1.0,35.52175277777778,129.327075,2.0,27.8,40.0,0.0,1.0,2.0,2.0,34.0,5.5,4.3,21.0,1020.5,1.9,-15.1,18.4,0.0,0.0,인천,옹진,덕적,31223763
186,0.0953101798043248,1.0,36.508183333333335,128.23036944444445,4.8,19.8,57.0,0.0,1.0,2.0,2.0,34.0,16.2,2.9,26.0,1010.9,4.8,-3.3,18.7,7.0,0.0,부산,기장,철마,9076598
514,0.009950330853168,1.0,37.01733333333333,127.74645833333334,5.1,22.0,61.0,0.0,1.0,2.0,1.0,11.0,12.4,3.5,47.0,1011.3,6.7,1.3,12.2,6.0,1.0,경기,남양주,조안,4082193
715,0.0953101798043248,1.0,35.58817777777778,129.21005833333334,8.2,28.3,62.0,1.0,1.0,2.0,2.0,34.0,14.7,8.1,47.0,1007.7,7.8,3.4,13.4,8.0,5.0,강원,강릉,구정,9076598
190,0.1823215567939546,4.0,37.16611111111111,126.91573333333334,4.9,20.5,65.0,0.0,1.0,2.0,2.0,30.0,7.8,1.9,46.0,1005.3,4.9,-3.1,1.2,2.8704119850187264,1.2687422166874225,경북,봉화,소천,14167634
573,0.371563556432483,5.0,37.41577777777778,127.39813333333332,3.6,18.0,63.0,0.0,1.0,2.0,2.0,30.0,13.8,2.0,50.0,1012.4,7.8,3.5,19.2,8.0,2.0,강원,삼척,하장,29240183
371,0.009950330853168,0.0,36.64846666666666,127.50616666666669,1.9,8.6,48.0,0.0,1.0,2.0,1.0,15.0,6.5,1.2,27.0,1022.3,2.6,-11.1,16.0,0.0,0.0,경기,안양,만안,4082193
573,0.009950330853168,1.0,37.49064444444445,127.61720277777778,0.1,11.2,51.0,0.0,1.0,2.0,2.0,30.0,5.6,1.5,34.0,1023.9,3.1,-9.0,5.6,2.8704119850187264,1.2687422166874225,경기,고양,덕양,4082193
573,0.1823215567939546,1.0,35.33793055555556,127.18107222222224,2.8,8.3,46.0,0.0,1.0,2.0,1.0,15.0,9.2,1.0,26.0,1022.1,3.0,-9.3,13.8,0.0,0.0,강원,춘천,사북,14167634
767,0.0198026272961797,2.0,35.949888888888886,127.1196361111111,1.7,7.2,48.0,0.0,1.0,2.0,1.0,15.0,6.5,1.1,30.0,1024.2,2.9,-9.8,8.7,0.0,0.0,인천,옹진,덕적,4658651
32,0.009950330853168,1.0,36.04815277777777,127.3667111111111,0.2,11.5,65.0,0.0,1.0,2.0,1.0,15.0,7.0,1.7,28.0,1024.6,2.8,-10.3,13.4,0.0,0.0,전남,진도,고군,4082193
720,0.009950330853168,1.0,35.45526666666667,128.99032777777776,0.9,10.8,58.0,0.0,1.0,2.0,1.0,15.0,8.1,2.5,25.0,1020.1,2.7,-10.7,13.2,0.0,0.0,전북,김제,금산,4082193
793,0.0953101798043248,2.0,36.514402777777775,129.0667472222222,-3.6,20.9,56.0,0.0,1.0,1.0,1.0,14.0,5.4,3.2,24.0,1019.8,2.1,-13.6,19.1,0.0,0.0,경북,영천,화산,9076598
573,0.262364264467491,1.0,37.24993888888889,126.91661388888888,-1.1,19.1,54.0,0.0,1.0,2.0,2.0,34.0,3.0,2.8,28.0,1014.1,2.1,-13.7,8.4,2.8704119850187264,1.2687422166874225,충남,보령,웅천,18850933
793,0.1823215567939546,1.0,35.40941111111111,127.87898888888888,-2.2,14.0,66.0,0.0,1.0,2.0,3.0,77.0,4.1,4.4,29.0,1020.3,2.4,-12.3,17.6,0.0,0.0,전남,순천,주암,14167634
5,0.0295588022415443,2.0,37.71073333333334,126.42698333333334,-1.8,16.9,51.0,0.0,1.0,2.0,2.0,30.0,2.2,1.8,40.0,1020.5,2.9,-10.0,4.6,0.0,0.0,대구,달성,구지,5229485
579,0.262364264467491,3.0,37.838550000000005,127.51840555555556,-4.6,13.0,55.0,0.0,2.0,0.0,0.0,81.0,-3.4,4.5,43.0,931.4,2.0,-14.2,-2.3,2.8704119850187264,1.2687422166874225,대구,북,팔달,18850933
623,0.0769610411361283,1.0,36.285425,126.80212777777776,-2.9,20.2,65.0,0.0,1.0,2.0,3.0,77.0,-1.2,2.2,43.0,1017.5,2.4,-12.2,-2.3,3.0,3.0,강원,원주,귀래,8002990
767,0.009950330853168,2.0,36.58303055555556,128.59149166666668,-6.3,31.0,43.0,0.0,1.0,1.0,1.0,14.0,-3.0,5.7,24.0,997.8,1.2,-20.7,5.0,0.0,0.0,경북,칠곡,가산,4082193
921,0.262364264467491,1.0,35.17426944444444,127.59885555555556,-3.6,32.0,71.0,0.0,1.0,2.0,2.0,34.0,-2.7,2.0,73.0,1010.8,3.7,-6.8,-0.6,7.0,7.0,강원,횡성,서원,18850933
466,0.0392207131532812,1.0,35.20691388888889,129.13665555555554,-1.1,40.0,60.0,0.0,1.0,1.0,1.0,14.0,0.0,3.7,31.0,1006.3,1.9,-15.1,7.1,0.0,0.0,전남,화순,한천,5794803
767,0.0953101798043248,2.0,35.868922222222224,128.51076111111112,-2.5,31.3,52.0,0.0,1.0,2.0,2.0,30.0,3.7,5.5,24.0,1008.1,1.9,-15.0,14.2,0.0,0.0,경북,안동,풍산,9076598
233,0.009950330853168,1.0,35.56941944444445,127.85631111111113,0.6,8.3,45.0,0.0,1.0,2.0,2.0,30.0,5.0,1.4,33.0,1017.5,2.9,-9.9,18.1,4.0,0.0,전남,함평,신광,4082193
336,0.1397619423751587,2.0,36.38486388888889,127.385925,-1.9,24.1,69.0,0.0,1.0,1.0,1.0,13.0,3.1,1.1,40.0,1011.5,3.0,-9.2,-0.1,2.8704119850187264,1.2687422166874225,경북,경주,안강,11677471
715,0.009950330853168,1.0,34.82245,128.65658055555556,8.3,9.4,44.0,1.8,2.0,0.0,0.0,81.0,10.6,3.1,33.0,1009.4,4.2,-5.0,9.7,2.8704119850187264,10.0,강원,횡성,서원,4082193
304,0.009950330853168,1.0,35.49084722222222,128.6263027777778,3.2,6.8,47.0,1.5,1.0,2.0,2.0,30.0,12.1,3.6,35.0,1007.0,4.9,-2.9,13.7,2.0,2.0,경북,영양,석보,4082193
715,0.262364264467491,2.0,36.21333611111111,128.44259166666666,2.4,5.4,48.0,0.0,1.0,2.0,1.0,11.0,10.8,1.7,16.0,1012.8,2.1,-14.0,21.5,0.0,0.0,경북,울진,온정,18850933
270,0.6830968447064438,3.0,36.43858333333333,129.2803027777778,5.3,11.9,43.0,0.0,1.0,2.0,2.0,31.0,10.8,1.7,16.0,1012.8,2.1,-14.0,21.5,0.0,0.0,강원,원주,흥업,51467996
767,0.009950330853168,1.0,35.27255,129.1156388888889,3.1,15.5,49.0,0.0,1.0,2.0,2.0,32.0,5.2,6.2,35.0,1017.2,3.1,-9.0,10.4,0.0,0.0,경북,경주,조양,4082193
182,0.009950330853168,1.0,35.54911111111111,127.72926944444444,0.5,9.0,48.0,0.0,1.0,2.0,2.0,32.0,2.4,4.0,54.0,1021.2,3.9,-5.9,4.6,0.0,0.0,강원,춘천,서,4082193
793,0.0953101798043248,1.0,36.00169722222222,129.266475,2.5,28.1,54.0,0.0,1.0,2.0,2.0,32.0,2.4,4.0,54.0,1021.2,3.9,-5.9,4.6,0.0,0.0,경기,포천,내촌,9076598
297,0.009950330853168,1.0,35.86145555555556,128.65595000000002,-2.5,18.4,40.0,0.0,1.0,1.0,1.0,14.0,9.0,4.6,9.0,1013.2,1.0,-22.2,8.6,0.0,0.0,충북,충주,대소원,4082193
793,0.048790164169432,0.0,35.99656111111111,128.42428611111112,-2.7,17.6,45.0,0.0,0.0,0.0,0.0,91.0,1.6,5.4,18.0,1023.5,1.2,-20.2,7.7,0.0,0.0,인천,계양,계산,6354712
648,0.1823215567939546,1.0,34.918813888888884,126.90652777777778,-0.1,32.8,54.0,0.2,1.0,2.0,1.0,11.0,2.8,1.2,49.0,1019.5,3.7,-6.8,0.6,9.0,9.0,강원,정선,신동,14167634
492,0.009950330853168,1.0,35.46630833333334,128.33187222222222,0.5,15.8,60.0,0.1,1.0,2.0,2.0,31.0,9.1,5.3,12.0,1012.9,1.4,-18.8,9.4,0.0,0.0,강원,홍천,내촌,4082193
541,0.009950330853168,2.0,35.1455,127.9904638888889,3.7,21.2,57.0,0.0,1.0,2.0,1.0,11.0,6.8,2.1,34.0,1019.9,3.3,-8.0,1.9,7.0,0.0,강원,인제,남,4082193
715,0.0953101798043248,1.0,36.58303055555556,128.59149166666668,-3.6,10.8,46.0,0.0,1.0,2.0,2.0,34.0,5.8,4.0,18.0,1007.6,1.7,-16.7,2.0,0.0,0.0,강원,강릉,연곡,9076598
945,0.009950330853168,1.0,35.53594444444444,127.61146666666666,-3.7,12.5,67.0,0.0,1.0,2.0,1.0,15.0,7.4,2.5,14.0,1018.3,1.4,-18.4,12.3,1.0,0.0,충남,논산,가야곡,4082193
104,0.262364264467491,25.0,35.47280555555556,128.75269166666666,-2.3,10.7,39.0,0.0,1.0,1.0,2.0,49.0,10.0,2.5,9.0,1014.6,1.1,-21.5,9.2,2.0,0.0,경기,과천,중앙,18850933
215,0.0769610411361283,1.0,34.44876111111111,127.13979722222224,2.3,19.1,51.0,0.0,1.0,2.0,3.0,77.0,-0.2,1.3,63.0,1022.5,3.8,-6.4,1.4,2.0,0.0,경기,하남,학암,8002990
767,0.0392207131532812,1.0,35.51031111111111,129.31698055555557,-1.2,13.1,43.0,0.0,1.0,1.0,1.0,14.0,4.4,2.1,18.0,1024.4,1.5,-17.9,11.0,0.0,0.0,경기,광주,오포,5794803
215,0.0953101798043248,1.0,35.702650000000006,127.87882777777776,-4.9,7.9,61.0,0.0,2.0,0.0,0.0,82.0,3.8,2.5,22.0,1022.1,1.8,-16.0,3.9,0.0,0.0,충북,진천,이월,9076598
793,0.048790164169432,2.0,34.87891111111111,128.64272499999998,3.4,42.6,60.0,0.0,1.0,2.0,3.0,77.0,3.7,8.0,46.0,1005.8,3.7,-6.8,3.4,1.0,1.0,강원,인제,남,6354712
929,0.048790164169432,1.0,37.71495277777778,128.8475777777778,1.0,9.7,58.0,0.0,2.0,0.0,0.0,82.0,-1.9,1.6,64.0,926.4,3.4,-7.8,-0.5,2.8704119850187264,1.2687422166874225,경북,청송,파천,6354712
573,0.0769610411361283,0.0,37.57851111111111,127.78549722222222,-2.0,5.0,55.0,0.0,1.0,1.0,1.0,14.0,2.4,1.6,53.0,1016.0,3.8,-6.2,3.6,2.8704119850187264,1.2687422166874225,강원,화천,하남,8002990
31,0.048790164169432,2.0,37.93565555555555,127.17616111111111,-1.4,4.7,55.0,0.0,1.0,2.0,3.0,77.0,0.8,1.1,46.0,1011.4,3.0,-9.5,6.5,2.8704119850187264,1.2687422166874225,강원,고성,토성,6354712
573,0.0198026272961797,1.0,38.0489,128.42549722222222,-5.5,9.1,37.0,0.0,2.0,0.0,0.0,82.0,-3.4,3.6,49.0,932.9,2.3,-12.6,0.3,2.8704119850187264,1.2687422166874225,강원,인제,남,4658651
767,0.1823215567939546,5.0,38.14113055555556,127.17299166666668,-9.1,10.0,42.0,0.0,2.0,0.0,0.0,82.0,0.6,3.5,20.0,1012.0,1.3,-19.8,0.1,2.8704119850187264,1.2687422166874225,강원,삼척,가곡,14167634
767,0.0582689081239757,5.0,37.358719444444446,126.9054888888889,-5.3,13.0,38.0,0.0,1.0,2.0,2.0,30.0,-6.1,1.3,33.0,1015.4,1.3,-19.8,0.2,2.8704119850187264,1.2687422166874225,충북,충주,소태,6909313
1013,0.0676586484738148,1.0,38.076369444444445,128.60751944444445,-7.1,34.6,50.0,0.0,1.0,2.0,1.0,11.0,-13.7,4.2,42.0,927.5,0.9,-23.8,-10.4,2.8704119850187264,1.2687422166874225,경북,봉화,춘양,7458707
767,0.0295588022415443,1.0,37.83978611111112,128.8507861111111,-1.9,37.3,50.0,0.0,2.0,0.0,0.0,82.0,-3.0,12.1,33.0,917.2,1.6,-17.0,-1.0,2.8704119850187264,1.2687422166874225,강원,평창,진부,5229485
575,0.4054651081081644,2.0,36.67888611111111,129.09444722222224,-1.2,31.3,45.0,0.0,1.0,1.0,1.0,14.0,0.9,4.4,46.0,1015.4,3.0,-9.4,0.0,2.8704119850187264,0.0,대구,달서,상인,31223763
35,0.048790164169432,2.0,37.898725,127.68844722222222,-5.7,19.1,38.0,0.0,1.0,2.0,2.0,34.0,1.1,3.5,32.0,1013.0,2.1,-13.8,0.5,2.8704119850187264,1.2687422166874225,서울,은평,불광,6354712
34,0.1823215567939546,3.0,37.19955555555556,127.25627777777778,-3.0,26.3,43.0,0.0,1.0,2.0,1.0,15.0,1.7,5.6,23.0,1008.0,1.6,-17.2,3.9,2.8704119850187264,1.2687422166874225,충북,옥천,동이,14167634
767,0.009950330853168,1.0,35.23182777777778,129.04634444444443,4.8,10.1,72.0,0.0,1.0,2.0,1.0,11.0,10.6,2.9,45.0,1025.7,5.8,-0.8,9.3,0.0,0.0,경북,울진,기성,4082193
740,0.0582689081239757,1.0,37.71243888888889,126.77584722222224,6.1,20.5,82.0,18.1,1.0,2.0,1.0,11.0,12.4,2.2,54.0,1015.8,7.7,3.3,11.0,9.0,2.0,충북,단양,영춘,6909313
750,0.9555114450274363,4.0,36.273088888888886,129.3709388888889,3.1,29.9,68.0,0.0,2.0,0.0,0.0,82.0,7.2,4.2,43.0,1023.0,4.4,-4.5,10.8,0.0,0.0,강원,양구,양구,71406974
715,0.0392207131532812,1.0,37.21860555555556,126.74449166666666,-3.1,13.3,46.0,0.0,2.0,0.0,0.0,82.0,-4.5,1.2,32.0,1015.5,1.4,-18.7,-1.4,2.8704119850187264,1.2687422166874225,강원,춘천,신동,5794803
